"Selected base currency is not available in installed currencies","Selected base currency is not available in installed currencies"
"Selected base currency is not available in installed currencies.","Selected base currency is not available in installed currencies."
"Selected default display currency is not available in allowed currencies","Selected default display currency is not available in allowed currencies"
"Selected default display currency is not available in allowed currencies.","Selected default display currency is not available in allowed currencies."
"Selected default display currency is not available in installed currencies","Selected default display currency is not available in installed currencies"
"Selected default display currency is not available in installed currencies.","Selected default display currency is not available in installed currencies."
"Self-assigned roles cannot be deleted.","Self-assigned roles cannot be deleted."
"Sender","Pengirim"
"Separate Email","Separate Email"
"Separate email","Separate email"
"Shipment #%s comment added","Komentar untuk pengiriman #%s ditambahkan"
"Shipment #%s created","Pengiriman #%s telah dibuat"
"Shipment Comments","Komentar Pengiriman"
"Shipment History","Sejarah Pengiriman"
"Shipment was successfully created.","Shipment was successfully created."
"Shipment was successfully sent.","Shipment was successfully sent."
"Shipments","Pengiriman"
"Shipping","Pengiriman"
"Shipping Address","Alamat pengiriman"
"Shipping Address: ","Alamat pengiriman: "
"Shipping Origin","Asal pengiriman"
"Shipping Price","Harga pengiriman"
"Shipping address","Alamat pengiriman"
"Shipping address selection is not applicable","Alamat pengiriman selection is not applicable."
"Shipping method must be specified","Metode pengiriman harus dispesifikasikan."
"Shipping method must be specified.","Metode pengiriman harus dispesifikasikan."
"Shipping method selection is not applicable","Metode pengiriman selection is not applicable."
"Shipping origin","Asal pengiriman"
"Shopping Cart","Keranjang belanja"
"Shopping Cart Price Rules","Keranjang belanja Price Rules"
"Shopping Cart from %s","Keranjang belanja dari %s"
"Show By","Show By"
"Show Report For:","Tampalkan Laporan untuk:"
"Show Report for","Tampalkan Laporan untuk"
"Show Reviews","Tampilkan Reviews"
"Show by","Tampilkan oleh"
"Show reviews","Tampilkan reviews"
"Sitemap Information","Informasi Sitemap"
"Size for %s","Ukuran untuk %s"
"Skip Category Selection","Skip Category Selection"
"Skip category selection","Skip category selection"
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created."
"Some of the ordered items do not exist in the catalog anymore and will be removed if you try to edit the order.","Beberapa barang yang dipesan tidak ada di dalam katalog lagi dan akan dibuang jika anda mencoba untuk mengubah urutannya."
"Some of the ordered items don't exist in the catalog anymore and will be removed if you try to edit the order.","Beberapa barang yang dipesan tidak ada di dalam katalog lagi dan akan dibuang jika anda mencoba untuk mengubah urutannya."
"Sorry, this feature is coming soon...","Maaf, fitur ini akan ada segera..."
"Sort Order","Urutan"
"Sort options","Sort options"
"Special Price:","Harga spesial:"
"Specific Countries","Spesifik Negara"
"Specified","Specified"
"Specified profile does not exist.","Specified profile does not exist."
"Spreadsheet Name:","Nama Spreadsheet:"
"Stability","Stabilitas"
"Staging Store: ","Staging Store: "
"Staging Website: ","Staging Website: "
"Start Date","Tanggal Awal"
"Starting at:","Starting at:"
"Starting profile execution, please wait...","Memulai eksekusi profile, harap tunggu..."
"State/Province:","Negara Bagian/Provinsi:"
"Static Blocks","Static Blok"
"Status","Status"
"Status:","Status:"
"Stock Quantity:","Kuantitas Stok:"
"Stock notification was saved successfully","Notifikasi stok berhasil disimpan"
"Stock notification was saved.","Stock notification was saved."
"Store","Toko"
"Store Email Addresses Section","Store Email Addresses Section"
"Store View","Tampilan Toko"
"Store:","Toko:"
"Store: ","Store: "
"Storefronts : ","Storefronts : "
"Stores","Stores"
"Subject","Subyek"
"Submit","Kirim"
"Subpackage","Subpaket"
"Subpackage can't be conflicting","Subpaket tidak bisa konflik"
"Subpackage cannot be conflicting.","Subpackage cannot be conflicting."
"Subpackages","Subpaket"
"Subtotal","Subtotal"
"Subtotal Amount","Nilai Subtotal"
"Summary","Ringkasan"
"Summary:","Ringkasan:"
"Switch/Solo Only","Switch/Solo Only"
"Switch/Solo card issue number: %s","Switch/Solo card issue number: %s"
"Switch/Solo card start Date: %s/%s","Switch/Solo card start Date: %s/%s"
"Switch/Solo/Maestro Only","Switch/Solo/Maestro Only"
"Switch/Solo/Maestro(UK Domestic) Only","Switch/Solo/Maestro(UK Domestic) Only"
"Switch/Solo/Maestro(UK Domestic) card issue number: %s","Switch/Solo/Maestro(UK Domestic) card issue number: %s"
"Switch/Solo/Maestro(UK Domestic) card start Date: %s/%s","Switch/Solo/Maestro(UK Domestic) card start Date: %s/%s"
"Symbol","Symbol"
"Symlinks are enabled. This may expose security risks. We strongly recommend to disable them.","Symlinks are enabled. This may expose security risks. We strongly recommend to disable them."
"Synchronization is required.","Synchronization is required."
"Synchronization of media storages has been successfully completed.","Synchronization of media storages has been successfully completed."
"Synchronize","Synchronize"
"Synchronizing %s to %s","Synchronizing %s to %s"
"Synchronizing...","Synchronizing..."
"System","Sistem"
"System Section","System Section"
"System busy","System busy"
"Tag was successfully deleted","Tag berhasil dihapus"
"Tag was successfully saved","Tag berhasil disimpan"
"Tags","Tag"
"Target Path","Path Tujuan"
"Tax","Pajak"
"Tb","Tb"
"Template","Template"
"Template Content","Konten Template"
"Template Information","Informasi Template"
"Template Name","Nama Template"
"Template Styles","Template Styles"
"Template Subject","Subyek Template"
"Template Type","Tipe Template"
"Temporary (302)","Temporary (302)"
"Terms and Conditions","Terms and Conditions"
"Text","Text"
"The Catalog Rewrites were refreshed.","The Catalog Rewrites were refreshed."
"The CatalogInventory Stock Status has been rebuilt.","The CatalogInventory Stock Status has been rebuilt."
"The Comment Text field cannot be empty.","The Comment Text field cannot be empty."
"The Flat Catalog Product was rebuilt","The Flat Catalog Product was rebuilt"
"The JavaScript/CSS cache has been cleaned.","The JavaScript/CSS cache has been cleaned."
"The JavaScript/CSS cache has been cleared.","The JavaScript/CSS cache has been cleared."
"The Layered Navigation indexing has been queued.","The Layered Navigation indexing has been queued."
"The Layered Navigation indexing queue has been canceled.","The Layered Navigation indexing queue has been canceled."
"The Layered Navigation indices were refreshed.","The Layered Navigation indices were refreshed."
"The Layered Navigation process has been queued to be killed.","The Layered Navigation process has been queued to be killed."
"The Magento cache storage has been flushed.","The Magento cache storage has been flushed."
"The Special Price is active only when lower than the Actual Price.","The Special Price is active only when lower than the Actual Price."
"The URL Rewrite has been deleted.","The URL Rewrite has been deleted."
"The URL Rewrite has been saved.","The URL Rewrite has been saved."
"The account has been saved.","The account has been saved."
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems"
"The attribute set has been removed.","The attribute set has been removed."
"The backup's creation process will take time.","The backup's creation process will take time."
"The billing agreement has been canceled.","The Perjanjian Penagihan has been canceled."
"The billing agreement has been deleted.","The Perjanjian Penagihan has been deleted."
"The block has been saved.","The block has been saved."
"The cache storage has been flushed.","The cache storage has been flushed."
"The carrier needs to be specified.","The carrier needs to be specified."
"The catalog index has been rebuilt.","The catalog index has been rebuilt."
"The catalog rewrites have been refreshed.","The catalog rewrites have been refreshed."
"The configurable swatches image cache was cleaned.","The configurable swatches image cache was cleaned."
"The configuration has been saved.","The configuration has been saved."
"The credit memo has been canceled.","The penyesuaian faktur has been canceled."
"The credit memo has been created.","The penyesuaian faktur has been created."
"The credit memo has been voided.","The penyesuaian faktur has been voided."
"The custom variable has been deleted.","The custom variable has been deleted."
"The custom variable has been saved.","The custom variable has been saved."
"The customer has been deleted.","The customer has been deleted."
"The customer has been saved.","The customer has been saved."
"The design change has been deleted.","The design change has been deleted."
"The design change has been saved.","The design change has been saved."
"The email address is empty.","The email address is empty."
"The email template has been deleted.","The email template has been deleted."
"The email template has been saved.","The email template has been saved."
"The flat catalog category has been rebuilt.","The flat catalog category has been rebuilt."
"The group node name must be specified with field node name.","The group node name must be specified with field node name."
"The image cache was cleaned.","The image cache was cleaned."
"The image cache was cleared.","The image cache was cleared."
"The information in this tab has been changed.","Informasi pada tab ini berhasil diubah."
"The invoice and shipment have been created.","The invoice and shipment have been created."
"The invoice and the shipment  have been created. The shipping label cannot be created at the moment.","The invoice and the shipment  have been created. The shipping label cannot be created at the moment."
"The invoice has been canceled.","The invoice has been canceled."
"The invoice has been captured.","The invoice has been captured."
"The invoice has been created.","The invoice has been created."
"The invoice has been voided.","The invoice has been voided."
"The invoice no longer exists.","The invoice no longer exists."
"The item %s (SKU %s) does not exist in the catalog anymore.","The item %s (SKU %s) does not exist in the catalog anymore."
"The order does not allow creating an invoice.","The order does not allow creating an invoice."
"The order no longer exists.","The order no longer exists."
"The poll has been deleted.","The poll has been deleted."
"The poll has been saved.","The poll has been saved."
"The profile has been deleted.","The profile has been deleted."
"The profile has been saved.","The profile has been saved."
"The profile has been updated.","The profile has been updated."
"The profile has no changes.","The profile has no changes."
"The profile you are trying to save no longer exists","The profile you are trying to save no longer exists"
"The rating has been deleted.","The rating has been deleted."
"The rating has been saved.","The rating has been saved."
"The role has been deleted.","The role has been deleted."
"The role has been saved.","The role has been saved."
"The role has been successfully saved.","The role has been successfully saved."
"The roles have been refreshed.","The roles have been refreshed."
"The search index has been rebuilt.","The search index has been rebuilt."
"The shipment has been created.","The shipment has been created."
"The shipment has been sent.","The shipment has been sent."
"The shipping label has been created.","The shipping label has been created."
"The tag has been deleted.","The tag has been deleted."
"The tag has been saved.","The tag has been saved."
"The transaction details have been updated.","The transaction details have been updated."
"The user has been deleted.","The user has been deleted."
"The user has been saved.","The user has been saved."
"The variable has been saved.","The variable has been saved."
"Themes JavaScript and CSS files combined to one file.","Themes JavaScript and CSS files combined to one file."
"There is an error in one of the option rows.","There is an error in one of the option rows."
"This Account is","This Account is"
"This Email template no longer exists.","This Email template no longer exists."
"This Role no longer exists","This Role no longer exists"
"This Role no longer exists.","This Role no longer exists."
"This account is","Akun ini"
"This account is inactive.","This account is inactive."
"This action cannot be undone.","This action cannot be undone."
"This attribute set does not have attributes which we can use for configurable product","Atribut set ini tidak memiliki atribut yang dapat digunakan pada produk yang bisa dikonfigurasikan"
"This attribute set don't have attributes which we can use for configurable product","Atribut set ini tidak memiliki atribut yang dapat digunakan pada produk yang bisa dikonfigurasikan"
"This attribute shares the same value in all the stores","Atribut ini berbagi nilai yang sama pada semua toko"
"This block no longer exists.","This blok no longer exists."
"This category is set to only include products matched by rules","This category is set to only include products matched by rules"
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","This is a demo store. Any orders placed through this store will not be honored or fulfilled."
"This is a required field.","Field ini dibutuhkan."
"This product is currently disabled","This product is currently disabled"
"This product is currently disabled.","This product is currently disabled."
"This report depends on timezone configuration. Once timezone is changed, the lifetime statistics need to be refreshed.","This report depends on timezone configuration. Once timezone is changed, the lifetime statistics need to be refreshed."
"This section is not allowed.","This section is not allowed."
"This tab contains invalid data. Please solve the problem before saving.","Tab ini mengangund data yang salah. Harap perbaiki sebelum disimpan"
"This user no longer exists","Pemaikai sudah tidak ada lagi"
"This user no longer exists.","This user no longer exists."
"This variable no longer exists.","This variable no longer exists."
"Thumbnail","Thumbnail"
"Time","Time"
"Time selection:","Time selection:"
"Time:","Time:"
"Timeout limit for response from synchronize process was reached.","Timeout limit for response from synchronize process was reached."
"To","Ke"
"To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel.","To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel."
"To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website.","To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website."
"To use PayPal Payments Advanced, you must configure  your PayPal Payments Advanced account on the PayPal website.","To use PayPal Payments Advanced, you must configure  your PayPal Payments Advanced account on the PayPal website."
"Toggle Editor","Toggle Editor"
"Tools","Peralatan"
"Top 5 Search Terms","5 Istilah Pencarian Teratas"
"Total","Total"
"Total %d records found","Total %d rekord ditemukan"
"Total Amount","Jumlah Total"
"Total Invoiced","Total Faktur"
"Total Order Amount","Jumlah Total Pembelian"
"Total Refunded","Total Pemesanan"
"Total of %d record(s) have been deleted.","Total of %d record(s) have been deleted."
"Total of %d record(s) have been updated.","Total of %d record(s) have been updated."
"Total of %d record(s) were canceled.","Total of %d record(s) were canceled."
"Total of %d record(s) were deleted","Total of %d record(s) were deleted"
"Total of %d record(s) were deleted.","Total of %d record(s) were deleted."
"Total of %d record(s) were successfully deleted","Total %d rekord berhasil dihapus"
"Total of %d record(s) were successfully updated","Total %d rekord berhasil diubah"
"Total of %d record(s) were updated","Total of %d record(s) were updated"
"Total of %d record(s) were updated.","Total of %d record(s) were updated."
"Track Order","Track pesanan"
"Track order","Track pesanan"
"Track this shipment","Telusuri pengiriman ini"
"Tracking number %s for %s assigned","Telusuri nomer %s untuk %s yang sudah dipastikan"
"Tracking number can not be empty.","Tracking number can not be empty."
"Tracking number cannot be empty.","Tracking number cannot be empty."
"Transaction Data","Transaction Data"
"Transaction Details","Transaction Details"
"Transaction ID","Transaction ID"
"Transaction Type","Transaction Type"
"Transactional Emails","Email Transaksional"
"Transactions","Transactions"
"Try Magento Go for Free","Try Magento Go for Free"
"Type","Tipe"
"Type:","Tipe:"
"URL Rewrite","URL Rewrite"
"URL Rewrite Information","URL Rewrite Information"
"URL Rewrite Management","URL Rewrite Management"
"Unable to cancel the credit memo.","Unable to cancel the penyesuaian faktur."
"Unable to find a Email Template to delete.","Unable to find a Email Template to delete."
"Unable to find a block to delete.","Unable to find a blok to delete."
"Unable to find a poll to delete","Tidak dapat menemukan poll untuk dihapus"
"Unable to find a poll to delete.","Tidak dapat menemukan poll untuk dihapus."
"Unable to find a tag to delete","Tidak dapat menemukan tag untuk dihapus"
"Unable to find a tag to delete.","Tidak dapat menemukan tag untuk dihapus."
"Unable to find a user to delete","Tidak dapat menemukan pemakai untuk dihapus"
"Unable to find a user to delete.","Tidak dapat menemukan pemakai untuk dihapus."
"Unable to find a variable to delete.","Unable to find a variable to delete."
"Unable to initialize import model","Tidak dapat menginisialisasikan model impor"
"Unable to refresh lifetime statistics.","Unable to refresh lifetime statistics."
"Unable to refresh recent statistics.","Unable to refresh recent statistics."
"Unable to save Cron expression","Unable to save Cron expression"
"Unable to save the cron expression.","Unable to save the cron expression."
"Unable to save the invoice.","Unable to save the invoice."
"Unable to send the invoice email.","Unable to send the invoice email."
"Unable to send the shipment email.","Unable to send the shipment email."
"Unable to update transaction details.","Unable to update transaction details."
"Unable to void the credit memo.","Unable to void the credit memo."
"Uninstall","Mencopot"
"Uninstalling $pkg, please wait...","Mencopot $pkg, harap tunggu.."
"Uninstalling selected packages, please wait...","Mencopot paket yang dipilih, harap tunggu..."
"Unknown","Tidak diketahui"
"Unknown error","Kesalahan tidak diketahui"
"Unlimited","Unlimited"
"Unselect All","Tidak Pilih Semua"
"Unselect Visible","Tidak Pilih yang Tampak"
"Update","Update"
"Updated At","Diperbaharui Saat"
"Upgrade","Perbaharui"
"Upgrade All Available Packages","Perbaharui Semua Paket yang Ada"
"Upgrade all available packages","Perbaharui Semua Paket yang Ada"
"Upgrade all packages","Perbaharui semua paket"
"Upgrading $pkg, please wait...","Memperbaharui $pkg, harap tunggu..."
"Upgrading all available packages, please wait...","Memperbaharui semua paket yang ada, harap tunggu..."
"Upgrading all packages, please wait...","Memperbaharui semua paket, harap tunggu..."
"Upgrading selected packages, please wait...","Memperbaharui paket terpilih, harap tunggu..."
"Upload File","Upload File"
"Upload Files","Upload Beberapa File"
"Upload HTTP Error","Upload HTTP Error"
"Upload I/O Error","Upload I/O Error"
"Upload Local File","Upload Lokal File"
"Upload Security Error","Upload Keamanan Error"
"Upload and Install","Upload dan Install"
"Upload import file","Upload Impor File"
"Upload local file:","Upload lokal file:"
"Uploaded file is larger than %.2f kilobytes allowed by server","Uploaded file is larger than %.2f kilobytes allowed by server"
"Url Rewrite Management","Url Rewrite Management"
"Urlrewrite Information","Urlrewrite Information"
"Use All Available Attributes","Use All Available Attributes"
"Use Config Settings","Use Config Settings"
"Use Default","Use Default"
"Use Default Value","Gunakan Nilai Patokan"
"Use Default Variable Values","Use Default Variable Values"
"Use FTP Connection","Use FTP Connection"
"Use Website","Use Website"
"Use default","Gunakan patokan"
"Use website","Gunakan website"
"Used Currently For","Used Currently For"
"Used as Default For","Used as Default For"
"User","Pemakai"
"User Email","Email Pemakai"
"User ID","ID Pemakai"
"User Info","Info Pemakai"
"User Information","Informasi Pemakai"
"User Name","Nama Pemakai"
"User Name is required field.","User Nama is required field."
"User Name:","Nama Pemakai:"
"User Password","User Password"
"User Role","Aturan Pemakai"
"User Roles","Aturan Pemakai"
"User Roles Information","Informasi Aturan Pemakai"
"User Type Resources","User Type Resources"
"User name","Nama Pemakai"
"User was successfully deleted","Pemakai berhasil dihapus"
"User was successfully saved","Pemakai berhasil disimpan"
"User with the same User Name or Email aleady exists","Pemakai dengan Nama Pemakai yang sama atau Email yang sama telah ada"
"Users","Pemakai"
"Utilities","Utilities"
"VAT Number is Invalid","VAT Number is Invalid"
"VAT Number is Valid","VAT Number is Valid"
"Validation Results","Validation Results"
"Value","Value"
"Value Delimiter:","Pemisah Nilai"
"Variable","Variable"
"Variable Code","Variable Code"
"Variable Details","Variable Details"
"Variable HTML Value","Variable HTML Value"
"Variable ID","Variable ID"
"Variable Name","Variable Name"
"Variable Name is incorrect.","Variable Name is incorrect."
"Variable Name is required field.","Variable Name is required field."
"Variable Plain Value","Variable Plain Value"
"Variable has been deleted.","Variable has been deleted."
"Variables","Variables"
"Verifier code: %s","Verifier code: %s"
"Version","Versi"
"Version:","Versi:"
"View","Tampilkan"
"View Actions XML","Tampilkan Aksi XML"
"View Full Size","Tampilkan Full Size"
"View Memo","Tampilkan Memo"
"View Memo for #%s","Tampilkan Memo for #%s"
"View Shipment","Tampilkan Pengiriman"
"View Statistics For:","Tampilkan Statistics For:"
"View Statistics for","Tampilkan Statistik untuk"
"Visibility:","Penapakan:"
"Warning","Perhatian"
"Warning! Empty value can cause problems with CSV format.","Perhatian! Empty value can cause problems with CSV format."
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","Perhatian!\r\nThis action will remove this user from already assigned role\r\nAre you sure?"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Perhatian!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?"
"Warning: Please do not close the window during importing/exporting data","Perhatian: Harap jangan mentutup jendela ini selama mengimport/mengkespo data"
"Warning: Please don't close window during importing/exporting data","Perhatian: Harap jangan mentutup jendela ini selama mengimport/mengkespo data"
"Watermark File for %s","File stempel untuk %s"
"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>"
"We're in our typing table, coding away more features for Magento. Thank you for your patience.","Kita sedang mengkoding fitur-fitur lainnya untuk Magento. Terima kasih untuk kesabaran anda."
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","Kita sedang mengkoding fitur-fitur lainnya untuk Magento. Terima kasih untuk kesabaran anda."
"Web Section","Web Section"
"Web Services","Web Services"
"Web services","Web services"
"Website","Website"
"Website: ","Website: "
"Websites","Websites"
"Websites / Stores","Websites / Stores"
"What is this?","Apa ini?"
"Wishlist Report","Laporan Daftar Keinginan"
"Wishlist item is not loaded.","Wishlist item is not loaded."
"Wrong account specified.","Wrong account specified."
"Wrong billing agreement ID specified.","Wrong billing agreement ID specified."
"Wrong column format","Format kolom salah"
"Wrong column format.","Wrong column format."
"Wrong newsletter template.","Wrong newsletter template."
"Wrong quote item.","Wrong quote item."
"Wrong tab configuration","Konfigurasi tab salah"
"Wrong tab configuration.","Wrong tab configuration."
"Wrong tag was specified.","Wrong tag was specified."
"Wrong transaction ID specified.","Wrong transaction ID specified."
"XML","XML"
"XML data is invalid.","XML data is invalid."
"XML object is not instance of ""Varien_Simplexml_Element"".","XML object is not instance of ""Varien_Simplexml_Element""."
"YTD","YTD"
"Year","Tahun"
"Yes","Ya"
"Yes (301 Moved Permanently)","Yes (301 Moved Permanently)"
"Yes (302 Found)","Yes (302 Found)"
"Yes (only price with tax)","Ya (hanya harga dengan pajak)"
"You can not delete self assigned roles.","Anda tidak dapat aturan yang diberikan diri sendiri."
"You cannot delete account of yourself","Anda tidak dapat menghapus akun anda sendiri."
"You cannot delete your own account.","You cannot delete your own account."
"You did not sign in correctly or your account is temporarily disabled.","You did not sign in correctly or your account is temporarily disabled."
"You have","You have"
"You have %s unread message(s).","You have %s unread message(s)."
"You have %s unread message(s). <a href=""%s"">Go to messages inbox</a>.","You have %s unread message(s). <a href=""%s"">Go to messages inbox</a>."
"You have %s, %s and %s unread messages. <a href=""%s"">Go to messages inbox</a>.","You have %s, %s and %s unread messages. <a href=""%s"">Go to messages inbox</a>."
"You have logged out.","You have logged out."
"You have not enough permissions to use this functionality.","You have not enough permissions to use this functionality."
"You have not enought permissions to login.","Anda tidak memiliki izin untuk login."
"You have not enought permissions to use this functionality.","Anda tidak memiliki izin untuk menggunakan fungsi."
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","You must have JavaScript enabled in your browser to utilize the functionality of this website."
"You need specify carrier.","You need specify carrier."
"You need to specify order items","You need to specify order items"
"You need to specify order items.","You need to specify order items."
"You successfully logged out.","Anda berhasil logout."
"You will need to wait when the action ends.","You will need to wait when the action ends."
"Your answers contain duplicates.","Jawaban anda mengandung duplikasi"
"Your password has been updated.","Your password has been updated."
"Your password reset link has expired.","Your password reset link has expired."
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files."
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider."
"Zip/Postal Code","Kode Pos"
"Zip/Postal Code:","Kode Pos:"
"[ deleted ]","[ terhapus ]"
"[GLOBAL]","[GLOBAL]"
"[STORE VIEW]","[STORE VIEW]"
"[WEBSITE]","[WEBSITE]"
"[deleted]","[terhapus]"
"b","b"
"close","close"
"critical","critical"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","example: ""sitemap/"" or ""/"" for base path (path must be writeable)"
"example: sitemap.xml","example: sitemap.xml"
"failed","failed"
"from","from"
"images/logo.gif","images/logo.gif"
"items selected","barang yang terpilih"
"major","major"
"md5sum","md5sum"
"minor","minor"
"notice","notice"
"of %s pages","dari %s halaman"
"or","or"
"per page","per halaman"
"store(%s) scope","cakupan toko(%s)"
"successful","successful"
"to","Ke"
"website(%s) scope","Cakupan website (%s)"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>."
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure Url / Base Secure Url. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure Url / Base Secure Url. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>."
